Date,Temperature,Wind_Speed,Humidity,Precipitation,City,Year,Month,Season
2015-07-24,27.8,5.9,52.5,1.03,Bengaluru,2015,7,Monsoon
2015-07-25,27.2,7.2,52.5,6.15,Bengaluru,2015,7,Monsoon
2015-07-26,27.9,11.5,52.5,3.35,Bengaluru,2015,7,Monsoon
2015-07-27,28.7,11.5,52.5,4.78,Bengaluru,2015,7,Monsoon
2015-07-28,29.8,11.5,52.5,0.86,Bengaluru,2015,7,Monsoon
2015-07-29,28.0,21.6,52.5,2.94,Bengaluru,2015,7,Monsoon
2015-07-30,29.2,11.7,52.5,2.54,Bengaluru,2015,7,Monsoon
2015-07-31,31.3,13.4,52.5,5.37,Bengaluru,2015,7,Monsoon
2015-08-01,28.2,12.9,60.0,7.1,Bengaluru,2015,8,Monsoon
2015-08-02,28.1,12.0,60.0,0.04,Bengaluru,2015,8,Monsoon
2015-08-03,24.4,9.1,60.0,3.36,Bengaluru,2015,8,Monsoon
2015-08-04,22.2,12.3,60.0,0.16,Bengaluru,2015,8,Monsoon
2015-08-05,28.2,7.7,60.0,2.39,Bengaluru,2015,8,Monsoon
2015-08-06,27.3,9.3,60.0,1.02,Bengaluru,2015,8,Monsoon
2015-08-07,26.4,8.5,60.0,1.1,Bengaluru,2015,8,Monsoon
2015-08-08,28.0,10.2,60.0,1.31,Bengaluru,2015,8,Monsoon
2015-08-09,27.3,16.9,60.0,2.91,Bengaluru,2015,8,Monsoon
2015-08-10,29.7,4.4,60.0,1.22,Bengaluru,2015,8,Monsoon
2015-08-11,27.6,12.1,60.0,3.96,Bengaluru,2015,8,Monsoon
2015-08-12,26.0,5.2,60.0,1.56,Bengaluru,2015,8,Monsoon
2015-08-13,29.4,8.6,60.0,0.21,Bengaluru,2015,8,Monsoon
2015-08-14,27.0,13.3,60.0,4.59,Bengaluru,2015,8,Monsoon
2015-08-15,28.5,10.2,60.0,1.01,Bengaluru,2015,8,Monsoon
2015-08-16,26.5,6.8,60.0,1.7,Bengaluru,2015,8,Monsoon
2015-08-17,26.2,7.9,60.0,3.47,Bengaluru,2015,8,Monsoon
2015-08-18,27.6,12.0,60.0,1.21,Bengaluru,2015,8,Monsoon
2015-08-19,27.5,7.8,60.0,0.17,Bengaluru,2015,8,Monsoon
2015-08-20,28.4,10.6,60.0,1.4,Bengaluru,2015,8,Monsoon
2015-08-21,26.9,10.1,60.0,8.67,Bengaluru,2015,8,Monsoon
2015-08-22,23.8,8.0,60.0,3.08,Bengaluru,2015,8,Monsoon
2015-08-23,26.6,16.4,60.0,3.34,Bengaluru,2015,8,Monsoon
2015-08-24,29.1,11.9,60.0,3.0,Bengaluru,2015,8,Monsoon
2015-08-25,26.9,3.9,60.0,0.67,Bengaluru,2015,8,Monsoon
2015-08-26,27.0,10.6,60.0,1.63,Bengaluru,2015,8,Monsoon
2015-08-27,29.4,8.0,60.0,4.17,Bengaluru,2015,8,Monsoon
2015-08-28,26.0,12.6,60.0,0.32,Bengaluru,2015,8,Monsoon
2015-08-29,24.4,7.6,60.0,0.98,Bengaluru,2015,8,Monsoon
2015-08-30,27.1,9.7,60.0,0.97,Bengaluru,2015,8,Monsoon
2015-08-31,26.5,11.5,60.0,1.7,Bengaluru,2015,8,Monsoon
2015-09-01,24.1,12.6,67.5,11.79,Bengaluru,2015,9,Monsoon
2015-09-02,25.6,6.4,67.5,0.21,Bengaluru,2015,9,Monsoon
2015-09-03,27.0,9.0,67.5,2.19,Bengaluru,2015,9,Monsoon
2015-09-04,26.0,8.6,67.5,0.59,Bengaluru,2015,9,Monsoon
2015-09-05,26.6,8.0,67.5,10.59,Bengaluru,2015,9,Monsoon
2015-09-06,29.6,15.3,67.5,0.36,Bengaluru,2015,9,Monsoon
2015-09-07,25.3,11.2,67.5,1.55,Bengaluru,2015,9,Monsoon
2015-09-08,26.6,6.2,67.5,4.02,Bengaluru,2015,9,Monsoon
2015-09-09,25.0,12.8,67.5,3.66,Bengaluru,2015,9,Monsoon
2015-09-10,24.3,16.4,67.5,1.65,Bengaluru,2015,9,Monsoon
2015-09-11,24.8,13.1,67.5,1.28,Bengaluru,2015,9,Monsoon
2015-09-12,25.0,5.4,67.5,1.52,Bengaluru,2015,9,Monsoon
2015-09-13,26.7,8.5,67.5,0.92,Bengaluru,2015,9,Monsoon
2015-09-14,30.7,13.8,67.5,0.69,Bengaluru,2015,9,Monsoon
2015-09-15,24.6,7.9,67.5,1.98,Bengaluru,2015,9,Monsoon
2015-09-16,25.2,11.3,67.5,0.94,Bengaluru,2015,9,Monsoon
2015-09-17,25.9,12.3,67.5,1.02,Bengaluru,2015,9,Monsoon
2015-09-18,26.8,7.2,67.5,3.21,Bengaluru,2015,9,Monsoon
2015-09-19,26.5,9.8,67.5,10.38,Bengaluru,2015,9,Monsoon
2015-09-20,28.6,0.3,67.5,2.78,Bengaluru,2015,9,Monsoon
2015-09-21,21.1,6.9,67.5,0.24,Bengaluru,2015,9,Monsoon
2015-09-22,21.2,9.2,67.5,0.24,Bengaluru,2015,9,Monsoon
2015-09-23,25.0,6.3,67.5,9.07,Bengaluru,2015,9,Monsoon
2015-09-24,28.2,14.9,67.5,1.06,Bengaluru,2015,9,Monsoon
2015-09-25,22.9,5.7,67.5,0.29,Bengaluru,2015,9,Monsoon
2015-09-26,20.0,8.7,67.5,2.74,Bengaluru,2015,9,Monsoon
2015-09-27,27.1,10.4,67.5,2.93,Bengaluru,2015,9,Monsoon
2015-09-28,26.5,14.3,67.5,3.14,Bengaluru,2015,9,Monsoon
2015-09-29,23.8,5.7,67.5,0.93,Bengaluru,2015,9,Monsoon
2015-09-30,24.0,13.5,67.5,0.05,Bengaluru,2015,9,Monsoon
2015-10-01,22.1,10.0,73.0,10.06,Bengaluru,2015,10,Post-Monsoon
2015-10-02,24.2,7.1,73.0,0.87,Bengaluru,2015,10,Post-Monsoon
2015-10-03,22.7,11.4,73.0,3.38,Bengaluru,2015,10,Post-Monsoon
2015-10-04,25.0,10.6,73.0,3.68,Bengaluru,2015,10,Post-Monsoon
2015-10-05,18.3,8.2,73.0,2.82,Bengaluru,2015,10,Post-Monsoon
2015-10-06,22.3,10.2,73.0,1.13,Bengaluru,2015,10,Post-Monsoon
2015-10-07,21.7,8.8,73.0,0.95,Bengaluru,2015,10,Post-Monsoon
2015-10-08,23.5,10.3,73.0,2.73,Bengaluru,2015,10,Post-Monsoon
2015-10-09,22.9,12.0,73.0,6.03,Bengaluru,2015,10,Post-Monsoon
2015-10-10,25.6,14.8,73.0,8.8,Bengaluru,2015,10,Post-Monsoon
2015-10-11,20.3,6.3,73.0,0.34,Bengaluru,2015,10,Post-Monsoon
2015-10-12,24.1,16.4,73.0,0.5,Bengaluru,2015,10,Post-Monsoon
2015-10-13,25.1,4.1,73.0,8.69,Bengaluru,2015,10,Post-Monsoon
2015-10-14,27.7,9.5,73.0,4.0,Bengaluru,2015,10,Post-Monsoon
2015-10-15,23.0,11.8,73.0,6.44,Bengaluru,2015,10,Post-Monsoon
2015-10-16,24.6,10.8,73.0,0.68,Bengaluru,2015,10,Post-Monsoon
2015-10-17,20.4,8.1,73.0,2.66,Bengaluru,2015,10,Post-Monsoon
2015-10-18,19.2,9.4,73.0,3.62,Bengaluru,2015,10,Post-Monsoon
2015-10-19,25.7,8.5,73.0,3.42,Bengaluru,2015,10,Post-Monsoon
2015-10-20,24.0,8.2,73.0,1.57,Bengaluru,2015,10,Post-Monsoon
2015-10-21,26.4,12.5,73.0,0.05,Bengaluru,2015,10,Post-Monsoon
2015-10-22,21.3,11.1,73.0,2.62,Bengaluru,2015,10,Post-Monsoon
2015-10-23,25.0,7.9,73.0,0.88,Bengaluru,2015,10,Post-Monsoon
2015-10-24,27.7,12.7,73.0,1.79,Bengaluru,2015,10,Post-Monsoon
2015-10-25,24.8,10.9,73.0,9.48,Bengaluru,2015,10,Post-Monsoon
2015-10-26,24.6,12.4,73.0,1.53,Bengaluru,2015,10,Post-Monsoon
2015-10-27,24.0,11.9,73.0,5.49,Bengaluru,2015,10,Post-Monsoon
2015-10-28,20.9,7.5,73.0,0.63,Bengaluru,2015,10,Post-Monsoon
2015-10-29,26.7,8.3,73.0,3.35,Bengaluru,2015,10,Post-Monsoon
2015-10-30,22.8,12.2,73.0,11.32,Bengaluru,2015,10,Post-Monsoon
2015-10-31,25.0,11.8,73.0,0.32,Bengaluru,2015,10,Post-Monsoon
2015-11-01,18.9,9.9,75.0,0.03,Bengaluru,2015,11,Post-Monsoon
2015-11-02,19.6,10.4,75.0,1.71,Bengaluru,2015,11,Post-Monsoon
2015-11-03,24.9,13.8,75.0,0.29,Bengaluru,2015,11,Post-Monsoon
2015-11-04,21.3,8.2,75.0,4.14,Bengaluru,2015,11,Post-Monsoon
2015-11-05,24.9,11.6,75.0,7.38,Bengaluru,2015,11,Post-Monsoon
2015-11-06,21.8,9.4,75.0,1.71,Bengaluru,2015,11,Post-Monsoon
2015-11-07,18.3,9.3,75.0,0.9,Bengaluru,2015,11,Post-Monsoon
2015-11-08,23.8,13.3,75.0,1.71,Bengaluru,2015,11,Post-Monsoon
2015-11-09,20.8,12.5,75.0,3.86,Bengaluru,2015,11,Post-Monsoon
2015-11-10,23.4,12.4,75.0,0.03,Bengaluru,2015,11,Post-Monsoon
2015-11-11,22.1,13.9,75.0,2.67,Bengaluru,2015,11,Post-Monsoon
2015-11-12,18.9,10.1,75.0,2.85,Bengaluru,2015,11,Post-Monsoon
2015-11-13,22.3,12.0,75.0,3.05,Bengaluru,2015,11,Post-Monsoon
2015-11-14,26.4,9.1,75.0,0.83,Bengaluru,2015,11,Post-Monsoon
2015-11-15,23.0,11.0,75.0,3.76,Bengaluru,2015,11,Post-Monsoon
2015-11-16,21.9,9.6,75.0,0.29,Bengaluru,2015,11,Post-Monsoon
2015-11-17,24.2,10.3,75.0,0.67,Bengaluru,2015,11,Post-Monsoon
2015-11-18,22.4,11.8,75.0,6.3,Bengaluru,2015,11,Post-Monsoon
2015-11-19,22.4,7.5,75.0,4.03,Bengaluru,2015,11,Post-Monsoon
2015-11-20,19.8,16.3,75.0,0.04,Bengaluru,2015,11,Post-Monsoon
2015-11-21,22.5,7.0,75.0,0.86,Bengaluru,2015,11,Post-Monsoon
2015-11-22,24.1,6.4,75.0,0.72,Bengaluru,2015,11,Post-Monsoon
2015-11-23,20.3,13.5,75.0,0.95,Bengaluru,2015,11,Post-Monsoon
2015-11-24,24.8,12.4,75.0,0.85,Bengaluru,2015,11,Post-Monsoon
2015-11-25,21.8,11.9,75.0,0.19,Bengaluru,2015,11,Post-Monsoon
2015-11-26,20.2,11.9,75.0,1.84,Bengaluru,2015,11,Post-Monsoon
2015-11-27,24.0,10.0,75.0,3.96,Bengaluru,2015,11,Post-Monsoon
2015-11-28,21.4,7.3,75.0,2.8,Bengaluru,2015,11,Post-Monsoon
2015-11-29,23.5,10.2,75.0,3.35,Bengaluru,2015,11,Post-Monsoon
2015-11-30,21.4,8.0,75.0,0.25,Bengaluru,2015,11,Post-Monsoon
2015-12-01,20.4,12.9,73.0,0.0,Bengaluru,2015,12,Winter
2015-12-02,21.5,9.6,73.0,0.0,Bengaluru,2015,12,Winter
2015-12-03,21.1,7.5,73.0,0.0,Bengaluru,2015,12,Winter
2015-12-04,16.5,9.0,73.0,0.0,Bengaluru,2015,12,Winter
2015-12-05,18.3,11.2,73.0,0.0,Bengaluru,2015,12,Winter
2015-12-06,22.4,8.3,73.0,0.0,Bengaluru,2015,12,Winter
2015-12-07,20.3,7.5,73.0,0.0,Bengaluru,2015,12,Winter
2015-12-08,19.5,10.7,73.0,0.0,Bengaluru,2015,12,Winter
2015-12-09,17.8,10.7,73.0,0.0,Bengaluru,2015,12,Winter
2015-12-10,18.4,8.5,73.0,0.0,Bengaluru,2015,12,Winter
2015-12-11,16.5,8.6,73.0,0.0,Bengaluru,2015,12,Winter
2015-12-12,20.3,10.7,73.0,0.0,Bengaluru,2015,12,Winter
2015-12-13,19.3,5.7,73.0,0.0,Bengaluru,2015,12,Winter
2015-12-14,18.6,5.8,73.0,0.0,Bengaluru,2015,12,Winter
2015-12-15,20.4,7.8,73.0,0.0,Bengaluru,2015,12,Winter
2015-12-16,21.3,9.4,73.0,0.0,Bengaluru,2015,12,Winter
2015-12-17,24.7,10.9,73.0,0.0,Bengaluru,2015,12,Winter
2015-12-18,17.5,14.4,73.0,0.0,Bengaluru,2015,12,Winter
2015-12-19,22.9,12.6,73.0,0.0,Bengaluru,2015,12,Winter
2015-12-20,22.5,9.5,73.0,0.0,Bengaluru,2015,12,Winter
2015-12-21,19.0,9.9,73.0,0.0,Bengaluru,2015,12,Winter
2015-12-22,20.9,7.0,73.0,0.0,Bengaluru,2015,12,Winter
2015-12-23,19.6,9.9,73.0,0.0,Bengaluru,2015,12,Winter
2015-12-24,20.9,9.1,73.0,0.0,Bengaluru,2015,12,Winter
2015-12-25,23.6,11.0,73.0,0.0,Bengaluru,2015,12,Winter
2015-12-26,21.7,7.5,73.0,0.0,Bengaluru,2015,12,Winter
2015-12-27,21.6,11.6,73.0,0.0,Bengaluru,2015,12,Winter
2015-12-28,19.7,14.6,73.0,0.0,Bengaluru,2015,12,Winter
2015-12-29,17.6,9.7,73.0,0.0,Bengaluru,2015,12,Winter
2015-12-30,20.1,11.2,73.0,0.0,Bengaluru,2015,12,Winter
2015-12-31,22.9,12.1,73.0,0.0,Bengaluru,2015,12,Winter
2016-01-01,16.9,8.8,67.5,0.0,Bengaluru,2016,1,Winter
2016-01-02,17.9,10.7,67.5,0.0,Bengaluru,2016,1,Winter
2016-01-03,20.3,10.0,67.5,0.0,Bengaluru,2016,1,Winter
2016-01-04,18.0,10.3,67.5,0.0,Bengaluru,2016,1,Winter
2016-01-05,18.4,7.7,67.5,0.0,Bengaluru,2016,1,Winter
2016-01-06,19.2,10.1,67.5,0.0,Bengaluru,2016,1,Winter
2016-01-07,17.3,11.5,67.5,0.0,Bengaluru,2016,1,Winter
2016-01-08,18.1,14.4,67.5,0.0,Bengaluru,2016,1,Winter
2016-01-09,21.4,12.9,67.5,0.0,Bengaluru,2016,1,Winter
2016-01-10,17.4,16.5,67.5,0.0,Bengaluru,2016,1,Winter
2016-01-11,16.8,7.7,67.5,0.0,Bengaluru,2016,1,Winter
2016-01-12,18.7,12.6,67.5,0.0,Bengaluru,2016,1,Winter
2016-01-13,21.5,10.6,67.5,0.0,Bengaluru,2016,1,Winter
2016-01-14,19.6,16.6,67.5,0.0,Bengaluru,2016,1,Winter
2016-01-15,19.1,7.6,67.5,0.0,Bengaluru,2016,1,Winter
2016-01-16,20.1,7.5,67.5,0.0,Bengaluru,2016,1,Winter
2016-01-17,16.5,8.2,67.5,0.0,Bengaluru,2016,1,Winter
2016-01-18,21.0,3.6,67.5,0.0,Bengaluru,2016,1,Winter
2016-01-19,20.8,8.4,67.5,0.0,Bengaluru,2016,1,Winter
2016-01-20,19.2,7.7,67.5,0.0,Bengaluru,2016,1,Winter
2016-01-21,22.0,10.5,67.5,0.0,Bengaluru,2016,1,Winter
2016-01-22,17.7,11.0,67.5,0.0,Bengaluru,2016,1,Winter
2016-01-23,22.3,15.6,67.5,0.0,Bengaluru,2016,1,Winter
2016-01-24,20.3,12.9,67.5,0.0,Bengaluru,2016,1,Winter
2016-01-25,19.3,8.3,67.5,0.0,Bengaluru,2016,1,Winter
2016-01-26,20.0,7.3,67.5,0.0,Bengaluru,2016,1,Winter
2016-01-27,19.8,11.5,67.5,0.0,Bengaluru,2016,1,Winter
2016-01-28,22.4,6.0,67.5,0.0,Bengaluru,2016,1,Winter
2016-01-29,17.8,15.5,67.5,0.0,Bengaluru,2016,1,Winter
2016-01-30,18.5,13.5,67.5,0.0,Bengaluru,2016,1,Winter
2016-01-31,22.1,8.6,67.5,0.0,Bengaluru,2016,1,Winter
2016-02-01,19.3,4.9,60.0,0.0,Bengaluru,2016,2,Winter
2016-02-02,22.3,14.1,60.0,0.0,Bengaluru,2016,2,Winter
2016-02-03,23.9,9.7,60.0,0.0,Bengaluru,2016,2,Winter
2016-02-04,19.7,13.7,60.0,0.0,Bengaluru,2016,2,Winter
2016-02-05,21.9,5.2,60.0,0.0,Bengaluru,2016,2,Winter
2016-02-06,18.2,8.2,60.0,0.0,Bengaluru,2016,2,Winter
2016-02-07,22.0,10.0,60.0,0.0,Bengaluru,2016,2,Winter
2016-02-08,20.9,10.1,60.0,0.0,Bengaluru,2016,2,Winter
2016-02-09,21.5,8.6,60.0,0.0,Bengaluru,2016,2,Winter
2016-02-10,19.2,11.9,60.0,0.0,Bengaluru,2016,2,Winter
2016-02-11,17.2,6.8,60.0,0.0,Bengaluru,2016,2,Winter
2016-02-12,21.5,9.6,60.0,0.0,Bengaluru,2016,2,Winter
2016-02-13,16.4,10.4,60.0,0.0,Bengaluru,2016,2,Winter
2016-02-14,19.9,11.5,60.0,0.0,Bengaluru,2016,2,Winter
2016-02-15,22.4,12.1,60.0,0.0,Bengaluru,2016,2,Winter
2016-02-16,20.9,6.6,60.0,0.0,Bengaluru,2016,2,Winter
2016-02-17,24.4,5.4,60.0,0.0,Bengaluru,2016,2,Winter
2016-02-18,22.6,13.8,60.0,0.0,Bengaluru,2016,2,Winter
2016-02-19,19.2,11.0,60.0,0.0,Bengaluru,2016,2,Winter
2016-02-20,20.6,7.8,60.0,0.0,Bengaluru,2016,2,Winter
2016-02-21,20.4,14.7,60.0,0.0,Bengaluru,2016,2,Winter
2016-02-22,17.4,10.3,60.0,0.0,Bengaluru,2016,2,Winter
2016-02-23,18.7,13.5,60.0,0.0,Bengaluru,2016,2,Winter
2016-02-24,19.4,10.2,60.0,0.0,Bengaluru,2016,2,Winter
2016-02-25,16.5,16.2,60.0,0.0,Bengaluru,2016,2,Winter
2016-02-26,20.6,15.3,60.0,0.0,Bengaluru,2016,2,Winter
2016-02-27,20.0,9.3,60.0,0.0,Bengaluru,2016,2,Winter
2016-02-28,17.2,12.9,60.0,0.0,Bengaluru,2016,2,Winter
2016-02-29,21.3,11.9,60.0,0.0,Bengaluru,2016,2,Winter
2016-03-01,23.4,14.1,52.5,0.0,Bengaluru,2016,3,Spring
2016-03-02,22.5,7.1,52.5,0.0,Bengaluru,2016,3,Spring
2016-03-03,21.4,12.1,52.5,0.0,Bengaluru,2016,3,Spring
2016-03-04,23.2,13.2,52.5,0.0,Bengaluru,2016,3,Spring
2016-03-05,23.4,4.7,52.5,0.0,Bengaluru,2016,3,Spring
2016-03-06,22.6,6.5,52.5,0.0,Bengaluru,2016,3,Spring
2016-03-07,20.4,3.9,52.5,0.0,Bengaluru,2016,3,Spring
2016-03-08,22.6,9.2,52.5,0.0,Bengaluru,2016,3,Spring
2016-03-09,24.4,12.2,52.5,0.0,Bengaluru,2016,3,Spring
2016-03-10,20.8,14.5,52.5,0.0,Bengaluru,2016,3,Spring
2016-03-11,26.2,10.2,52.5,0.0,Bengaluru,2016,3,Spring
2016-03-12,20.9,14.9,52.5,0.0,Bengaluru,2016,3,Spring
2016-03-13,22.1,5.9,52.5,0.0,Bengaluru,2016,3,Spring
2016-03-14,20.7,4.9,52.5,0.0,Bengaluru,2016,3,Spring
2016-03-15,22.4,9.8,52.5,0.0,Bengaluru,2016,3,Spring
2016-03-16,18.5,11.2,52.5,0.0,Bengaluru,2016,3,Spring
2016-03-17,20.9,9.9,52.5,0.0,Bengaluru,2016,3,Spring
2016-03-18,19.8,3.8,52.5,0.0,Bengaluru,2016,3,Spring
2016-03-19,22.3,9.7,52.5,0.0,Bengaluru,2016,3,Spring
2016-03-20,24.0,6.1,52.5,0.0,Bengaluru,2016,3,Spring
2016-03-21,23.3,12.0,52.5,0.0,Bengaluru,2016,3,Spring
2016-03-22,17.3,11.1,52.5,0.0,Bengaluru,2016,3,Spring
2016-03-23,26.1,7.2,52.5,0.0,Bengaluru,2016,3,Spring
2016-03-24,22.6,8.5,52.5,0.0,Bengaluru,2016,3,Spring
2016-03-25,20.4,6.8,52.5,0.0,Bengaluru,2016,3,Spring
2016-03-26,22.3,9.8,52.5,0.0,Bengaluru,2016,3,Spring
2016-03-27,22.4,12.9,52.5,0.0,Bengaluru,2016,3,Spring
2016-03-28,20.7,7.0,52.5,0.0,Bengaluru,2016,3,Spring
2016-03-29,22.4,11.5,52.5,0.0,Bengaluru,2016,3,Spring
2016-03-30,20.8,8.4,52.5,0.0,Bengaluru,2016,3,Spring
2016-03-31,21.2,7.6,52.5,0.0,Bengaluru,2016,3,Spring
2016-04-01,22.6,9.7,47.0,0.0,Bengaluru,2016,4,Spring
2016-04-02,21.1,6.9,47.0,0.0,Bengaluru,2016,4,Spring
2016-04-03,24.3,8.3,47.0,0.0,Bengaluru,2016,4,Spring
2016-04-04,25.2,6.4,47.0,0.0,Bengaluru,2016,4,Spring
2016-04-05,25.0,15.9,47.0,0.0,Bengaluru,2016,4,Spring
2016-04-06,25.6,10.1,47.0,0.0,Bengaluru,2016,4,Spring
2016-04-07,24.6,7.9,47.0,0.0,Bengaluru,2016,4,Spring
2016-04-08,22.9,10.6,47.0,0.0,Bengaluru,2016,4,Spring
2016-04-09,25.7,9.7,47.0,0.0,Bengaluru,2016,4,Spring
2016-04-10,21.3,9.3,47.0,0.0,Bengaluru,2016,4,Spring
2016-04-11,22.2,11.8,47.0,0.0,Bengaluru,2016,4,Spring
2016-04-12,22.1,12.3,47.0,0.0,Bengaluru,2016,4,Spring
2016-04-13,26.2,8.4,47.0,0.0,Bengaluru,2016,4,Spring
2016-04-14,25.9,8.3,47.0,0.0,Bengaluru,2016,4,Spring
2016-04-15,25.0,9.2,47.0,0.0,Bengaluru,2016,4,Spring
2016-04-16,26.1,3.1,47.0,0.0,Bengaluru,2016,4,Spring
2016-04-17,22.2,5.5,47.0,0.0,Bengaluru,2016,4,Spring
2016-04-18,24.7,14.1,47.0,0.0,Bengaluru,2016,4,Spring
2016-04-19,23.7,14.9,47.0,0.0,Bengaluru,2016,4,Spring
2016-04-20,25.7,9.3,47.0,0.0,Bengaluru,2016,4,Spring
2016-04-21,23.8,11.7,47.0,0.0,Bengaluru,2016,4,Spring
2016-04-22,23.2,10.9,47.0,0.0,Bengaluru,2016,4,Spring
2016-04-23,25.1,19.2,47.0,0.0,Bengaluru,2016,4,Spring
2016-04-24,25.8,13.4,47.0,0.0,Bengaluru,2016,4,Spring
2016-04-25,22.7,9.6,47.0,0.0,Bengaluru,2016,4,Spring
2016-04-26,23.9,7.1,47.0,0.0,Bengaluru,2016,4,Spring
2016-04-27,21.9,5.2,47.0,0.0,Bengaluru,2016,4,Spring
2016-04-28,19.0,10.6,47.0,0.0,Bengaluru,2016,4,Spring
2016-04-29,24.4,7.7,47.0,0.0,Bengaluru,2016,4,Spring
2016-04-30,25.2,5.7,47.0,0.0,Bengaluru,2016,4,Spring
2016-05-01,26.5,8.1,45.0,0.0,Bengaluru,2016,5,Spring
2016-05-02,22.1,6.8,45.0,0.0,Bengaluru,2016,5,Spring
2016-05-03,25.3,15.1,45.0,0.0,Bengaluru,2016,5,Spring
2016-05-04,21.6,12.6,45.0,0.0,Bengaluru,2016,5,Spring
2016-05-05,28.7,10.0,45.0,0.0,Bengaluru,2016,5,Spring
2016-05-06,23.8,14.4,45.0,0.0,Bengaluru,2016,5,Spring
2016-05-07,28.5,10.2,45.0,0.0,Bengaluru,2016,5,Spring
2016-05-08,27.9,7.4,45.0,0.0,Bengaluru,2016,5,Spring
2016-05-09,24.2,14.6,45.0,0.0,Bengaluru,2016,5,Spring
2016-05-10,23.7,11.6,45.0,0.0,Bengaluru,2016,5,Spring
2016-05-11,26.7,6.9,45.0,0.0,Bengaluru,2016,5,Spring
2016-05-12,24.3,9.4,45.0,0.0,Bengaluru,2016,5,Spring
2016-05-13,26.2,7.4,45.0,0.0,Bengaluru,2016,5,Spring
2016-05-14,25.0,5.9,45.0,0.0,Bengaluru,2016,5,Spring
2016-05-15,22.4,12.8,45.0,0.0,Bengaluru,2016,5,Spring
2016-05-16,21.5,15.7,45.0,0.0,Bengaluru,2016,5,Spring
2016-05-17,26.5,5.8,45.0,0.0,Bengaluru,2016,5,Spring
2016-05-18,24.9,11.7,45.0,0.0,Bengaluru,2016,5,Spring
2016-05-19,24.9,8.0,45.0,0.0,Bengaluru,2016,5,Spring
2016-05-20,27.4,8.5,45.0,0.0,Bengaluru,2016,5,Spring
2016-05-21,28.3,8.2,45.0,0.0,Bengaluru,2016,5,Spring
2016-05-22,25.5,7.4,45.0,0.0,Bengaluru,2016,5,Spring
2016-05-23,25.3,10.1,45.0,0.0,Bengaluru,2016,5,Spring
2016-05-24,27.0,7.5,45.0,0.0,Bengaluru,2016,5,Spring
2016-05-25,23.3,10.8,45.0,0.0,Bengaluru,2016,5,Spring
2016-05-26,26.4,9.8,45.0,0.0,Bengaluru,2016,5,Spring
2016-05-27,27.1,9.3,45.0,0.0,Bengaluru,2016,5,Spring
2016-05-28,27.4,7.3,45.0,0.0,Bengaluru,2016,5,Spring
2016-05-29,22.1,8.3,45.0,0.0,Bengaluru,2016,5,Spring
2016-05-30,24.5,12.3,45.0,0.0,Bengaluru,2016,5,Spring
2016-05-31,24.2,11.5,45.0,0.0,Bengaluru,2016,5,Spring
2016-06-01,27.7,7.1,47.0,3.21,Bengaluru,2016,6,Monsoon
2016-06-02,28.4,10.3,47.0,3.7,Bengaluru,2016,6,Monsoon
2016-06-03,30.5,12.3,47.0,0.03,Bengaluru,2016,6,Monsoon
2016-06-04,26.5,5.0,47.0,0.74,Bengaluru,2016,6,Monsoon
2016-06-05,26.5,11.6,47.0,3.25,Bengaluru,2016,6,Monsoon
2016-06-06,29.8,8.0,47.0,1.98,Bengaluru,2016,6,Monsoon
2016-06-07,28.1,11.7,47.0,0.02,Bengaluru,2016,6,Monsoon
2016-06-08,30.0,7.7,47.0,4.9,Bengaluru,2016,6,Monsoon
2016-06-09,28.0,4.6,47.0,4.45,Bengaluru,2016,6,Monsoon
2016-06-10,25.1,5.1,47.0,2.39,Bengaluru,2016,6,Monsoon
2016-06-11,24.8,10.1,47.0,0.21,Bengaluru,2016,6,Monsoon
2016-06-12,24.4,10.8,47.0,4.36,Bengaluru,2016,6,Monsoon
2016-06-13,28.8,7.3,47.0,2.63,Bengaluru,2016,6,Monsoon
2016-06-14,29.8,11.9,47.0,4.57,Bengaluru,2016,6,Monsoon
2016-06-15,31.2,5.0,47.0,4.18,Bengaluru,2016,6,Monsoon
2016-06-16,29.2,9.8,47.0,4.87,Bengaluru,2016,6,Monsoon
2016-06-17,29.8,6.4,47.0,2.19,Bengaluru,2016,6,Monsoon
2016-06-18,26.3,8.0,47.0,0.45,Bengaluru,2016,6,Monsoon
2016-06-19,25.2,10.1,47.0,3.34,Bengaluru,2016,6,Monsoon
2016-06-20,29.2,7.4,47.0,2.91,Bengaluru,2016,6,Monsoon
2016-06-21,28.3,8.8,47.0,4.07,Bengaluru,2016,6,Monsoon
2016-06-22,27.7,13.0,47.0,0.56,Bengaluru,2016,6,Monsoon
2016-06-23,28.2,8.3,47.0,0.65,Bengaluru,2016,6,Monsoon
2016-06-24,28.1,12.5,47.0,6.63,Bengaluru,2016,6,Monsoon
2016-06-25,30.0,6.6,47.0,4.16,Bengaluru,2016,6,Monsoon
2016-06-26,30.1,11.6,47.0,7.17,Bengaluru,2016,6,Monsoon
2016-06-27,28.6,14.3,47.0,4.27,Bengaluru,2016,6,Monsoon
2016-06-28,29.2,2.6,47.0,2.73,Bengaluru,2016,6,Monsoon
2016-06-29,28.5,7.6,47.0,3.19,Bengaluru,2016,6,Monsoon
2016-06-30,26.5,11.7,47.0,6.6,Bengaluru,2016,6,Monsoon
2016-07-01,29.5,9.4,52.5,2.59,Bengaluru,2016,7,Monsoon
2016-07-02,25.2,11.1,52.5,3.0,Bengaluru,2016,7,Monsoon
